Receipt,SKU,Category,Description,Quantity,UOM,"Lot Number","Expiration Date","PKG #","Item #","Pallet #","Unit Cost","Sales Price",Weight,Size,Color,Window?,Special,Builds,Reserved,Client,"Received Date","PO# / Receipt#",Name
1939,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",240000,Each,,"0000-00-00 00:00:00",,,3,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"11/25/2019 11:05:05 am",A-00210,"Southland Envelopes - Sacramento "
1940,E10WH-2W-YCRMICHIGAN,E,"#10 DW WH YCR MICHIGAN",160000,Each,,"0000-00-00 00:00:00",,,2,0.01925,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"11/22/2019 10:56:43 am",A-00200,"Southland Envelopes - Sacramento "
1941,E10WH-1W,E,"#10 S/W WH BLANK",400000,Each,,"0000-00-00 00:00:00",,,,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"11/21/2019 5:59:11 pm",A-00230,"Kelly Paper - Sacramento"
1945,E10WH-2W-YCRMICHIGAN,E,"#10 DW WH YCR MICHIGAN",58000,Each,,"0000-00-00 00:00:00",,,1,0.01925,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"11/25/2019 11:19:47 am",A-00200,"Southland Envelopes - Sacramento "
1945,E10WH-2W-YCRMICHIGAN,E,"#10 DW WH YCR MICHIGAN",532000,Each,,"0000-00-00 00:00:00",,,,0.01925,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"11/25/2019 11:19:47 am",A-00200,"Southland Envelopes - Sacramento "
1946,E9WH-0W,E,"#9 REG WH BLANK",80000,Each,,"0000-00-00 00:00:00",,,1,0.01475,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"12/05/2019 1:54:42 pm",A-00229,"Southland Envelopes - Sacramento "
1947,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",500000,Each,,"0000-00-00 00:00:00",500,,6,0.0305,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"12/02/2019 1:20:46 pm",A-00178,"Ennis - Sacramento "
1951,P8511-60WH,P,"WHITE 60# 8.5X11",1500000,Each,,"0000-00-00 00:00:00",,,10,0.0098,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"11/25/2019 10:54:00 am",A-00232,"Veritiv - Sacramento"
1951,P2640-67WH-V,P,"WHITE 67# VELLUM 26X40",7500,Each,,"0000-00-00 00:00:00",,,2,0.24837,0.000000,0.000000,26X40,WHITE,,,"Post Card, Self Mailer, Converted, Letter, Print Other","0000-00-00 00:00:00",,"11/25/2019 10:54:00 am",A-00232,"Veritiv - Sacramento"
1953,P8511-60WH-YCR-CITY-FOLLOW,P,"8.5X11 60WH YCR CITYSQUARE FOLLOW UP SHELLS",270000,Each,,"0000-00-00 00:00:00",,,2,0.0138,0.000000,0.000000,8.5X11,WHITE,,,Letter,"0000-00-00 00:00:00",,"12/05/2019 5:40:02 pm",A-00235,"Volume Press"
1953,"P8511-WH70-YCR-HEA FOLLOW",P,"8.5X11 WH70 YCR HEARTLAND FOLLOW UP SHELLS",240000,Each,,"0000-00-00 00:00:00",,,2,0.0138,0.000000,0.000000,,,,,letter,"0000-00-00 00:00:00",,"12/05/2019 5:40:02 pm",A-00235,"Volume Press"
1954,P8511-60WH,P,"WHITE 60# 8.5X11",1000000,Each,,"0000-00-00 00:00:00",,,5,0.0092,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"11/25/2019 10:37:58 am",A-00231,"Spicers - Sacramento"
1954,P8511-20CA,P,"CANARY 20# 8.5X11",200000,Each,,"0000-00-00 00:00:00",,,1,0.0094,0.000000,0.000000,8.5X11,CANARY,,,"Letter, Print Other","0000-00-00 00:00:00",,"11/25/2019 10:37:58 am",A-00231,"Spicers - Sacramento"
1954,P1218-80WHGL-C,P,"WHITE 80# GL COVER 12X18",23000,Each,,"0000-00-00 00:00:00",,,1,0.06233,0.000000,0.000000,12X18,WHITE,,,"Letter, Post Card, Self Mailer, Print Other","0000-00-00 00:00:00",,"11/25/2019 10:37:58 am",A-00231,"Spicers - Sacramento"
1954,P1218-100WHGL-C,P,"WHITE 100# GL COVER 12X18",29925,Each,,"0000-00-00 00:00:00",,,3,0.07839,0.000000,0.000000,12X18,WHITE,,,"Letter, Post Card, Self Mailer","0000-00-00 00:00:00",,"11/25/2019 10:37:58 am",A-00231,"Spicers - Sacramento"
1954,P1218-100WHGL-T,P,"WHITE 100# GL TEXT 12X18",29700,Each,,"0000-00-00 00:00:00",,,2,0.041,0.000000,0.000000,12X18,WHITE,,,"Letter, Self Mailer, Print Other","0000-00-00 00:00:00",,"11/25/2019 10:37:58 am",A-00231,"Spicers - Sacramento"
1954,P1218-80WHGL-T,P,"WHITE 80# GL TEXT 12X18",39600,Each,,"0000-00-00 00:00:00",,,2,0.0328,0.000000,0.000000,12X18,WHITE,,,"Letter, Post Card, Self Mailer, Print Other","0000-00-00 00:00:00",,"11/25/2019 10:37:58 am",A-00231,"Spicers - Sacramento"
1954,P1319-80WHGL-C,P,"WHITE 80# GL COVER 13X19",23000,Each,,"0000-00-00 00:00:00",,,2,0.07178,0.000000,0.000000,13X19,WHITE,,,"Letter, Post Card, Self Mailer, Print Other","0000-00-00 00:00:00",,"11/25/2019 10:37:58 am",A-00231,"Spicers - Sacramento"
1954,P1319-100WHGL-C,P,"WHITE 100# GL COVER 13X19",38000,Each,,"0000-00-00 00:00:00",,,4,0.08972,0.000000,0.000000,13X19,WHITE,,,"Letter, Post Card, Self Mailer, Print Other","0000-00-00 00:00:00",,"11/25/2019 10:37:58 am",A-00231,"Spicers - Sacramento"
1954,P1319-100WHGL-T,P,"WHITE 100# GL TEXT 13X19",29700,Each,,"0000-00-00 00:00:00",,,2,0.04738,0.000000,0.000000,13X19,WHITE,,,"Letter, Post Card, Self Mailer, Print Other","0000-00-00 00:00:00",,"11/25/2019 10:37:58 am",A-00231,"Spicers - Sacramento"
1955,PS8511-BLKWHT-ZF,PS,"BLACK/WHITE Z-FOLD PS 8.5X11",120000,Each,,"0000-00-00 00:00:00",,,1,0.0233,0.000000,0.000000,8.5X11,BLACK/WHITE,,,"Snap Pack, Letter, Print Other","0000-00-00 00:00:00",,"11/29/2019 8:50:42 am",A-00233,"Wilmer - Sacramento"
1955,PS8514-WH-ZF,PS,"WHITE/WHITE Z-FOLD PS 8.5X14",104000,Each,,"0000-00-00 00:00:00",,,1,0.02625,0.000000,0.000000,8.5X14,WHITE,,,"Snap Pack","0000-00-00 00:00:00",,"11/29/2019 8:50:42 am",A-00233,"Wilmer - Sacramento"
1957,P2640-67WH-V,P,"WHITE 67# VELLUM 26X40",17500,Each,,"0000-00-00 00:00:00",35,,3,0.24837,0.000000,0.000000,26X40,WHITE,,,"Post Card, Self Mailer, Converted, Letter, Print Other","0000-00-00 00:00:00",,"12/05/2019 8:47:16 am",A-00232,"Veritiv - Sacramento"
1958,E10WH-0W,E,"#10 REG WH BLANK",80000,Each,,"0000-00-00 00:00:00",,,1,0.015,0.000000,0.000000,#10,WHITE,"NO WINDOW",,"Letter, Print Other ","0000-00-00 00:00:00",,"12/03/2019 10:48:16 am",A-00223,"Southland Envelopes - Sacramento "
1959,E10BK-2W-FC-EAG,E,"#10 D/W BK FC EAGLE",50000,Each,,"0000-00-00 00:00:00",,,1,0.02075,0.000000,24.000000,#10,"BROWN KRAFT ",2W,,"Letter, Print Other","0000-00-00 00:00:00",,"11/25/2019 11:16:32 am",A-00219,"Southland Envelopes - Sacramento "
1959,E10BK-2W,E,"#10 D/W BK BLANK ",48000,Each,,"0000-00-00 00:00:00",,,,0.02035,0.000000,0.000000,#10,"BROWN KRAFT",2W,,"Letter, Print Other","0000-00-00 00:00:00",,"11/25/2019 11:16:32 am",A-00219,"Southland Envelopes - Sacramento "
1960,E10WH-PW-FC1946M,E,"MONSTER #10 PISTOL FC 1946",240000,Each,,"0000-00-00 00:00:00",,,3,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"11/27/2019 1:43:01 pm",A-00210,"Southland Envelopes - Sacramento "
1964,E9WH-0W,E,"#9 REG WH BLANK",15000,Each,,"0000-00-00 00:00:00",,,1,0.01799,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"11/25/2019 4:18:21 pm",A-00236,"Kelly Paper - Sacramento"
1966,E9WH-0W,E,"#9 REG WH BLANK",54000,Each,,"0000-00-00 00:00:00",27,,1,0.01499,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"12/03/2019 8:06:17 am",A-00239,"Veritiv - Sacramento"
1967,P8511-60WH,P,"WHITE 60# 8.5X11",3570000,Each,,"0000-00-00 00:00:00",1428,,21,0.00826,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"12/19/2019 9:13:15 am",A-00239,"Veritiv - Sacramento"
1968,P2335-67PI-V,P,"PINK 67# VELLUM 23X35",3600,Each,,"0000-00-00 00:00:00",8,,1,0.235,0.000000,67.000000,23X35,PINK,,,"Letter, Converted, Post Card, Print Other ","0000-00-00 00:00:00",,"12/03/2019 8:59:08 am",A-00240,"Spicers - Sacramento"
1969,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",500000,Each,,"0000-00-00 00:00:00",,,,0.0305,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"12/03/2019 10:43:14 am",A-00178,"Ennis - Sacramento "
1970,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",500000,Each,,"0000-00-00 00:00:00",,,6,0.0305,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"12/11/2019 1:11:32 pm",A-00178,"Ennis - Sacramento "
1971,E10GR-PW-SC-BOX,E,"#10 PISTOL WINDOW GREEN STD BOX 1935",80000,Each,,"0000-00-00 00:00:00",,,1,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"12/03/2019 10:44:45 am",A-00202,"Southland Envelopes - Sacramento "
1971,E10GR-PW-FC-BOX,E,"#10 PISTOL WINDOW GREEN FC BOX 1935",100000,Each,,"0000-00-00 00:00:00",,,1,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"12/03/2019 10:44:45 am",A-00202,"Southland Envelopes - Sacramento "
1971,E10GR-PW,E,"#10 PISTOL WINDOW GREEN BLANK ",100000,Each,,"0000-00-00 00:00:00",,,1,0.02215,0.000000,24.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"12/03/2019 10:44:45 am",A-00202,"Southland Envelopes - Sacramento "
1972,E10WH-HW-SC-BOX,E,"#10 HALF WH STD BOX",400000,Each,,"0000-00-00 00:00:00",,,5,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"12/05/2019 1:51:55 pm",A-00223,"Southland Envelopes - Sacramento "
1973,E10BK-2W,E,"#10 D/W BK BLANK ",90000,Each,,"0000-00-00 00:00:00",,,1,0.02035,0.000000,0.000000,#10,"BROWN KRAFT",2W,,"Letter, Print Other","0000-00-00 00:00:00",,"12/03/2019 10:49:35 am",A-00219,"Southland Envelopes - Sacramento "
1974,E10GR-1W-SC-BOX,E,"#10 S/W GREEN STD BOX 1935",200000,Each,,"0000-00-00 00:00:00",100,,2,0.0215,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"12/03/2019 10:51:10 am",A-00205,"Southland Envelopes - Sacramento "
1975,E10WH-PW,E,"#10 PISTOL WH BLANK",240000,Each,,"0000-00-00 00:00:00",,,,0.01835,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"12/03/2019 10:53:13 am",,"Southland Envelopes - Sacramento "
1976,PS8511-WH-ZF,PS,"WHITE/WHITE Z-FOLD PS 8.5X11",120000,Each,,"0000-00-00 00:00:00",60,,2,0.0233,0.000000,0.000000,8.5X11,"WHITE ",,,"Snap Pack","0000-00-00 00:00:00",,"12/03/2019 2:03:06 pm",A-00233,"Wilmer - Sacramento"
1976,"INBOUND FREIGHT",,"INBOUND FREIGHT",3,Each,,"0000-00-00 00:00:00",,,,125,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"12/03/2019 2:03:06 pm",A-00233,"Wilmer - Sacramento"
1977,E10WH-PW-FC1946M,E,"MONSTER #10 PISTOL FC 1946",260000,Each,,"0000-00-00 00:00:00",130,,3,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"12/05/2019 1:55:29 pm",A-00210,"Southland Envelopes - Sacramento "
1979,E10WH-1W,E,"#10 S/W WH BLANK",360000,Each,,"0000-00-00 00:00:00",,,5,0.01844,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"12/04/2019 3:57:33 pm",A-00250,"Veritiv - Sacramento"
1980,P8511-60WH,P,"WHITE 60# 8.5X11",207500,Each,,"0000-00-00 00:00:00",,,,0.0092,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"12/04/2019 8:39:49 pm",A-00161,"Spicers - Sacramento"
1981,P2640-67CA-V,P,"CANARY 67# VELLUM 26X40",42000,Each,,"0000-00-00 00:00:00",,,7,0.2631,0.000000,0.000000,26X40,CANARY,,,"Post Card, Self Mailer, Converted, Letter, Print Other","0000-00-00 00:00:00",,"12/17/2019 8:17:24 am",A-00180,"Veritiv - Sacramento"
1981,P2640-67CA-V,P,"CANARY 67# VELLUM 26X40",6000,Each,,"0000-00-00 00:00:00",,,1,0.2631,0.000000,0.000000,26X40,CANARY,,,"Post Card, Self Mailer, Converted, Letter, Print Other","0000-00-00 00:00:00",,"12/17/2019 8:17:24 am",A-00180,"Veritiv - Sacramento"
1982,E10WH-1W,E,"#10 S/W WH BLANK",250000,Each,,"0000-00-00 00:00:00",100,,3,0.0213,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"12/06/2019 10:02:35 am",A-00249,"Veritiv - Sacramento"
1985,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",412000,Each,,"0000-00-00 00:00:00",,,5,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"12/09/2019 11:21:19 am",A-00223,"Southland Envelopes - Sacramento "
1986,E10GR-PW-SC-BOX,E,"#10 PISTOL WINDOW GREEN STD BOX 1935",170000,Each,,"0000-00-00 00:00:00",,,,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"12/05/2019 1:53:02 pm",A-00202,"Southland Envelopes - Sacramento "
1987,E10WH-1W,E,"#10 S/W WH BLANK",80000,Each,,"0000-00-00 00:00:00",,,1,0.01595,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"12/05/2019 1:53:55 pm",A-00244,"Southland Envelopes - Sacramento "
1988,E10WH-1W,E,"#10 S/W WH BLANK",420000,Each,,"0000-00-00 00:00:00",,,,0.01595,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"12/12/2019 12:51:37 pm",A-00244,"Southland Envelopes - Sacramento "
1996,E9WH-0W,E,"#9 REG WH BLANK",100000,Each,,"0000-00-00 00:00:00",,,,0.01475,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"12/06/2019 3:05:45 pm",A-00229,"Southland Envelopes - Sacramento "
1997,E10WH-2W-SC-EAG,E,"#10 D/W WH STD EAGLE",264000,Each,,"0000-00-00 00:00:00",,,,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"12/06/2019 3:39:48 pm",A-00244,"Southland Envelopes - Sacramento "
2000,E10WH-2W-MONSTERTFSB-1946STD-M-CLI,E,"#10 D/W MONSTER TFSB 1946 STD CLIENT",90000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","12/09/2019 9:18:59 am",,"Southland test"
2000,E10WH-2W-MONSTERTFSB-1946FC-M-CLI,E,"#10 D/W WHITE MONSTER TFSB 1946 FC CLIENT",98000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","12/09/2019 9:18:59 am",,"Southland test"
2000,E10WH-2WCSB-FC1946M-CLI,E,"MONSTER #10 CENTER D/W SIDEBY FC 1946 CLIENT",124000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,24.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","12/09/2019 9:18:59 am",,"Southland test"
2000,E10WH-2W-FC1946M-CLI,E,"MONSTER #10 D/W WH FC 1946 CLIENT",158000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,24.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","12/09/2019 9:18:59 am",,"Southland test"
2000,E10WH-PW-FC1946M-CLI,E,"MONSTER #10 PISTOL FC 1946 CLIENT",387000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,24.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","12/09/2019 9:18:59 am",,"Southland test"
2000,E69BK-2WSB-FC1946M-CLI,E,"MONSTER 6X9 D/W BK SIDEBY FC 1946 CLIENT",433000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,24.000000,6X9,"BROWN KRAFT",2W,,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","12/09/2019 9:18:59 am",,"Southland test"
2000,E69WH-2W-FC1946M-CLI,E,"MONSTER 6X9 D/W WH FC 1946 CLIENT",5000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,24.000000,6xX,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","12/09/2019 9:18:59 am",,"Southland test"
2000,E69BK-1WBBL-FC1946M-CLI,E,"6X9 S/W BROWN KRAFT BUBBLE CLIENT",179200,Each,,"0000-00-00 00:00:00",,,,0,0.000000,0.000000,6X9,"BROWN KRAFT",1W,,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","12/09/2019 9:18:59 am",,"Southland test"
2000,E9WH-2WCSB-FC1946M-CLI,E,"#9 CONFIDENTIAL CENTER SIDEBY 1946 CLIENT",200000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,0.000000,#9,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","12/09/2019 9:18:59 am",,"Southland test"
2001,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",400000,Each,,"0000-00-00 00:00:00",,,5,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"12/09/2019 11:20:27 am",A-00210,"Southland Envelopes - Sacramento "
2002,E10WH-HW,E,"#10 HALF WH BLANK",350000,Each,,"0000-00-00 00:00:00",,,4,0.01955,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"12/09/2019 11:22:11 am",A-00223,"Southland Envelopes - Sacramento "
2003,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"01/13/2020 1:26:12 pm",A-00223,"Southland Envelopes - Sacramento "
2004,E10WH-OSHW-FC1946M-CLI,E,"#10 OVERSIZED HALF WINDOW FC 1946 MONSTER CLIENT",400000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,0.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","12/09/2019 11:32:10 am",,"Southland test"
2005,P2640-65OR-C,P,"COSMIC ORANGE 65# COVER 26X40",5000,Each,,"0000-00-00 00:00:00",10,,1,0.695,0.000000,0.000000,26X40,"COSMIC ORANGE",,,"Post Card, Self Mailer, Letter, Print Other","0000-00-00 00:00:00",,"12/10/2019 9:12:57 am",A-00248,"Spicers - Sacramento"
2024,P8511-60WH,P,"WHITE 60# 8.5X11",960000,Each,,"0000-00-00 00:00:00",192,,6,0.0092,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"12/11/2019 7:32:50 am",A-00258,"Spicers - Sacramento"
2037,P8514-60WH,P,"WHITE 60# 8.5X14",172000,Each,,"0000-00-00 00:00:00",43,,2,0.01448,0.000000,0.000000,8.5X14,WHITE,,,"Letter, Converted, Print Other, Snap Pack","0000-00-00 00:00:00",,"12/13/2019 2:23:34 pm",A-00259,"Veritiv - Sacramento"
2038,E9WH-0W,E,"#9 REG WH BLANK",90000,Each,,"0000-00-00 00:00:00",,,,0.01475,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"12/12/2019 12:52:10 pm",A-00229,"Southland Envelopes - Sacramento "
2060,P2640-65OR-C,P,"COSMIC ORANGE 65# COVER 26X40",37500,Each,,"0000-00-00 00:00:00",75,,4,0.4919,0.000000,0.000000,26X40,"COSMIC ORANGE",,,"Post Card, Self Mailer, Letter, Print Other","0000-00-00 00:00:00",,"12/13/2019 1:47:00 pm",A-00252,"Veritiv - Sacramento"
2061,P8511-60WH,P,"WHITE 60# 8.5X11",1042500,Each,,"0000-00-00 00:00:00",208,,7,0.0098,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"12/13/2019 2:22:16 pm",A-00262,"Veritiv - Sacramento"
2062,P2335-65MGR-C,P,"MARTIAN GREEN 65# COVER 23X35",4900,Each,,"0000-00-00 00:00:00",7,,1,0.3251,0.000000,0.000000,23X35,"MARTIAN GREEN",,,"Post Card, Self Mailer, Letter, Print Other","0000-00-00 00:00:00",,"12/16/2019 8:56:12 am",A-00232,"Veritiv - Sacramento"
2063,P8514-60WH,P,"WHITE 60# 8.5X14",188000,Each,,"0000-00-00 00:00:00",47,,2,0.01448,0.000000,0.000000,8.5X14,WHITE,,,"Letter, Converted, Print Other, Snap Pack","0000-00-00 00:00:00",,"12/23/2019 8:36:06 am",A-00259,"Veritiv - Sacramento"
2064,E9WH-0W-BRM-CW7-AIM-AULTIUM,E,"#9 WHITE REG BUSINESS REPLY MAIL - CW7-AIM-AULTIUM",100000,Each,,"0000-00-00 00:00:00",50,,2,0.0045,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"12/19/2019 2:49:20 pm",A-00266,"Cathy Welsh Envelopes"
2074,PS8514-BL-ZF,PS,"BLUE Z-FOLD PS 8.5X14",208000,Each,,"0000-00-00 00:00:00",,,2,0.02625,0.000000,0.000000,8.5X14,BLUE,,,"Snap Pack","0000-00-00 00:00:00",,"12/16/2019 12:25:00 pm",A-00257,"Wilmer - Sacramento"
2075,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",32000,Each,,"0000-00-00 00:00:00",,,1,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"12/16/2019 12:26:20 pm",A-00210,"Southland Envelopes - Sacramento "
2083,PS8511-BLKWHT-ZF,PS,"BLACK/WHITE Z-FOLD PS 8.5X11",120000,Each,,"0000-00-00 00:00:00",60,,1,0.0233,0.000000,0.000000,8.5X11,BLACK/WHITE,,,"Snap Pack, Letter, Print Other","0000-00-00 00:00:00",,"12/18/2019 12:24:52 pm",A-00267,"Wilmer - Sacramento"
2095,E57WH-0W,E,"5X7 WHITE BLANK ENVELOPE",1000,Each,,"0000-00-00 00:00:00",4,,,0.08912,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"12/17/2019 8:23:13 am",A-00269,"Kelly Paper - Sacramento"
2099,E10WH-1W-SC-BOX,E,"#10 S/W WH STD BOX ",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/02/2020 2:37:52 pm",A-00215,"Kelly Paper - Sacramento"
2099,E10WH-2W,E,"#10 D/W BLANK",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01676,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/02/2020 2:37:52 pm",A-00215,"Kelly Paper - Sacramento"
2099,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/02/2020 2:37:52 pm",A-00215,"Kelly Paper - Sacramento"
2099,E10WH-2W-SC-BOX,E,"#10 D/W WH STD BOX",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/02/2020 2:37:52 pm",A-00215,"Kelly Paper - Sacramento"
2099,E10WH-2W-SC-EAG,E,"#10 D/W WH STD EAGLE",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/02/2020 2:37:52 pm",A-00215,"Kelly Paper - Sacramento"
2100,P8511-24IV-LN,P,"IVORY 24# LINEN WRITING 8.5X11",150000,Each,,"0000-00-00 00:00:00",30,,2,0.04305,0.000000,0.000000,8.5X11,IVORY,,,"Letter, Print Other, Snap Pack, Converted","0000-00-00 00:00:00",,"12/19/2019 9:18:20 am",A-00273,"Spicers - Sacramento"
2103,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",214000,Each,,"0000-00-00 00:00:00",107,,3,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"12/19/2019 11:53:04 am",A-00210,"Southland Envelopes - Sacramento "
2104,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",240000,Each,,"0000-00-00 00:00:00",120,,3,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"01/03/2020 2:54:13 pm",A-00210,"Southland Envelopes - Sacramento "
2109,P1218-100WHGL-C,P,"WHITE 100# GL COVER 12X18",40000,Each,,"0000-00-00 00:00:00",80,,2,0.06733,0.000000,0.000000,12X18,WHITE,,,"Letter, Post Card, Self Mailer","0000-00-00 00:00:00",,"12/20/2019 7:47:38 am",A-00275,"Veritiv - Sacramento"
